Dose,SplineR,SplineG,SplineB
3.4448160535117056,57.90427801460906,55.219072223009064,68.228753676994
3.4782608695652173,57.85191858956882,55.01877725520721,68.12696562510308
3.511705685618729,57.80966872048947,54.82594822425477,68.0272900785579
3.5451505016722407,57.777298159619704,54.6404287479923,67.9296803243623
3.5785953177257523,57.754576659208254,54.46206244426043,67.8340896495202
3.612040133779264,57.7412739715038,54.29069293089975,67.74047134103549
3.6454849498327757,57.73715984875503,54.12616382575084,67.648778685912
3.6789297658862874,57.742004043210635,53.96831874665426,67.55896497115367
3.712374581939799,57.7555763071194,53.817001311450625,67.47098348376433
3.7458193979933108,57.77764639272996,53.672055137980536,67.38478751074793
3.7792642140468224,57.80798405229103,53.5333238440845,67.30033033910829
3.812709030100334,57.846359038051304,53.40065104760321,67.21756525584932
3.846153846153846,57.89254110225952,53.27388036637721,67.1364455479749
3.8795986622073575,57.94629999716432,53.152855418247086,67.05692450248893
3.913043478260869,58.00740547501446,53.03741982105343,66.97895540639527
3.9464882943143813,58.07562728805862,52.927417192636796,66.90249154669782
3.979933110367893,58.15073518854557,52.82269115083785,66.82748621040042
4.013377926421405,58.23249892872392,52.723085313497066,66.75389268450702
4.046822742474916,58.32068826084242,52.62844329845517,66.68166425602148
4.080267558528428,58.415072937149716,52.53860872355265,66.61075421194764
4.113712374581939,58.51542270989457,52.453425206630115,66.54111583928943
4.147157190635451,58.62150733132571,52.37273636552816,66.47270242505073
4.180602006688963,58.73309655369181,52.29638581808737,66.4054672562354
4.214046822742475,58.84996012924154,52.224217182148365,66.33936361984735
4.247491638795986,58.97186781022359,52.15607407555168,66.27434480289043
4.280936454849498,59.09858934888676,52.09180011613794,66.21036409236854
4.31438127090301,59.22989449747968,52.03123892174769,66.14737477528557
4.3478260869565215,59.36555300825104,51.97423411022156,66.0853301386454
4.381270903010034,59.50533463344965,51.920629299400154,66.02418346945191
4.414715719063545,59.649009125324056,51.87026810712397,65.96388805470897
4.448160535117057,59.79634623612303,51.82299415123373,65.9043971814205
4.481605351170568,59.94711571809532,51.7786510495699,65.84566413659034
4.51505016722408,60.10108732348958,51.737082419973135,65.7876422072224
4.548494983277592,60.25803080455458,51.69813188028403,65.73028468032057
4.581939799331104,60.4177159135389,51.6616430483431,65.6735448428887
4.615384615384615,60.579912402691335,51.62745954199098,65.6173759819307
4.648829431438127,60.74439002426061,51.59542497906829,65.56173138445044
4.682274247491638,60.910918530495366,51.56538297741553,65.50656433745182
4.7157190635451505,61.07926767364434,51.537177154873376,65.4518281279387
4.749163879598662,61.24920720595618,51.51065112928242,65.39747604291496
4.782608695652174,61.420506879679664,51.485648518483195,65.34346136938451
4.816053511705685,61.59293644706344,51.46201294031626,65.28973739435123
4.849498327759197,61.766265660356225,51.43958801262231,65.23625740481899
4.882943143812708,61.94026427180681,51.41821735324184,65.18297468779167
4.916387959866221,62.11470203366373,51.39774458001547,65.12984253027318
4.949832775919732,62.289348698175786,51.378013310783814,65.07681421926736
4.983277591973244,62.463974017591696,51.35886716338743,65.02384304177812
5.016722408026756,62.63834774416013,51.34014975566687,64.97088228480933
5.050167224080267,62.81223963012977,51.321704705462764,64.91788523536488
5.083612040133779,62.98541942774949,51.30337563061576,64.86480518044868
5.117056856187291,63.15765688926771,51.28500614896632,64.81159540706459
5.150501672240803,63.32872176693333,51.26643987835514,64.75820920221646
5.183946488294314,63.498383812995,51.24752043662275,64.70459985290822
5.217391304347826,63.666412779701446,51.22809144160976,64.65072064614374
5.250836120401337,63.83257841930126,51.20799651115671,64.59652486892688
5.2842809364548495,63.996650484043315,51.18707926310428,64.54196580826155
5.317725752508361,64.15839872617622,51.16518331529295,64.48699675115165
5.351170568561873,64.31759289794863,51.142152285563384,64.43157098460101
5.384615384615384,64.47400275160939,51.11782979175619,64.37564179561356
5.418060200668896,64.62739803940707,51.09205945171185,64.31916247119315
5.4515050167224075,64.77754851359049,51.06468488327107,64.26208629834369
5.48494983277592,64.92422392640825,51.035549704274345,64.20436656406903
5.518394648829431,65.06719403010914,51.00449753256231,64.1459565553731
5.551839464882943,65.20622857694178,50.97137198597558,64.08680955925976
5.585284280936454,65.3410973191549,50.936016682354705,64.02687886273287
5.618729096989966,65.47157000899716,50.89827523954024,63.96611775279634
5.652173913043478,65.59741639871734,50.85799127537277,63.90447951645405
5.68561872909699,65.71840624056418,50.815008407693,63.84191744070988
5.719063545150502,65.83430928678627,50.769170254341375,63.7783848125677
5.752508361204013,65.9448952896324,50.72032043315863,63.713834919031434
5.785953177257525,66.04993400135126,50.66830256198517,63.648221047104904
5.8193979933110365,66.14919517419148,50.61296025866176,63.581496483792044
5.852842809364549,66.24244856040184,50.55413714102889,63.513614516096716
5.88628762541806,66.329463912231,50.49167682692716,63.444528431022796
5.919732441471572,66.41001098192777,50.42542293419716,63.374191515574196
5.953177257525083,66.48385952174067,50.355219080679504,63.302557056754765
5.986622073578595,66.55077928391856,50.28090888421474,63.229578341568406
6.020066889632107,66.61055297581707,50.20234477684905,63.155211333393964
6.053511705685619,66.66315715157916,50.11951107725894,63.07945204210962
6.08695652173913,66.70871758898821,50.03249363071047,63.002327305468086
6.120401337792642,66.74736390437785,49.94138089408605,62.923864754222045
6.153846153846153,66.77922571408172,49.84626132426815,62.844092019124204
6.187290969899665,66.8044326344335,49.74722337813917,62.76303673092724
6.220735785953177,66.8231142817668,49.64435551258155,62.68072652038385
6.254180602006689,66.83540027241531,49.53774618447775,62.59718901824672
6.2876254180602,66.84142022271266,49.42748385071017,62.512451855268566
6.321070234113712,66.84130374899247,49.31365696816126,62.426542662202046
6.354515050167223,66.83518046758843,49.19635399371348,62.33948906979987
6.3879598662207355,66.82317999483415,49.07566338424921,62.251318708814715
6.421404682274247,66.80543194706331,48.951673596650934,62.16205920999929
6.454849498327759,66.78206594060954,48.82447308780106,62.07173820410628
6.488294314381271,66.75321159180649,48.69415031458203,61.98038332188837
6.521739130434782,66.71899851698781,48.56079373387628,61.88802219409826
6.555183946488294,66.67955633248712,48.42449180256624,61.79468245148863
